2024-03-29 20:25:25,246,66fa5a17, 66, (보안·블록체인 부문) 2024년도 제1차 정보통신·방송 기술개발사업 및 표준개발지원사업 신규지원 대상과제 공고_(2024)(보안·블록체인 부문) 2024년도 제1차 정보통신·방송 기술개발사업 및 표준개발지원사업 신규지원 대상과제 공고, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1165748&flag=rndList
2024-03-29 20:25:25,246,ec3cec2d, 65, (보안·블록체인 부문) 2024년도 제1차 정보통신·방송 기술개발사업 및 표준개발지원사업 신규지원 대상과제 공고_(2024)(보안·블록체인 부문) 2024년도 제1차 정보통신·방송 기술개발사업 및 표준개발지원사업 신규지원 대상과제 공고, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1165747&flag=rndList
2024-03-29 20:25:25,246,08cd47cc, 64, 고객 정보, 거래 정보 관리를 위한 블록체인 기술 개발, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1150449&flag=rndList
2024-03-29 20:25:25,246,dd09c399, 63, 블록체인 기반 반려동물 NFT Marketplace 기술 개발 및 시스템 구축, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1150448&flag=rndList
2024-03-29 20:25:25,246,1a7782aa, 62, SW중심 e모빌리티 보안전략방안 및 공유환경 블록체인 서비스모델 연구, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1139507&flag=rndList
2024-03-29 20:25:25,246,195fbc82, 61, 2023년도 블록체인 확산을 위한 글로벌 진출전략 및 규제혁신 연구, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1131614&flag=rndList
2024-03-29 20:25:25,246,ee4453a4, 60, 고도화된 블록체인의 취약점 분석 및 해결을 위한 보안 기술 연구, 국가과학기술지식정보서비스(NTIS)>국가R&D통합공고, https://www.ntis.go.kr/rndgate/eg/un/ra/view.do?roRndUid=1124295&flag=rndList
2024-03-29 20:25:30,436,0df985c3, 2024-03-25, 2024년 과학기술정보통신부 블록체인 해외 현지화 지원사업 모집 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178793&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,eb2e6d42, 2024-02-26, 2024년 블록체인 기술검증(PoC) 지원사업 모집 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178702&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
2024-03-29 20:25:30,436,1bfde54d, 2024-01-05, 2024년도 제1차 정보통신․방송 기술개발사업 및 표준개발지원사업 신규지원 대상과제 공고, 과학기술정보통신부>소식>사업공고>과학기술정보통신부, https://www.msit.go.kr/bbs/view.do?sCode=user&mId=129&mPid=224&pageIndex=1&bbsSeqNo=100&nttSeqNo=3178596&searchOpt=ALL&searchTxt=%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8
